cust_id;pref;score
405;preferenceItemOne;14.29
406;preferenceItemOneTwoThree;42.11
406;preferenceItemOne;15.79
407;preferenceItemOneTwoThree;33.33
407;preferenceItemOne;8.33
408;preferenceItemOneTwoThree;50
408;preferenceItemOne;50
409;preferenceItemOneTwoThree;26.09
409;preferenceItemOne;4.35
410;preferenceItemOneTwoThree;50
410;preferenceItemOne;50
411;preferenceItemOneTwoThree;75
411;preferenceItemOne;25
412;preferenceItemOneTwoThree;30
412;preferenceItemOne;10
413;preferenceItemOneTwoThree;60
413;preferenceItemOne;20
414;preferenceItemOneTwoThree;42.86
414;preferenceItemOne;14.29
415;preferenceItemOneTwoThree;60
415;preferenceItemOne;30
416;preferenceItemOneTwoThree;50
416;preferenceItemOne;33.33
417;preferenceItemOneTwoThree;58.33
417;preferenceItemOne;8.33
418;preferenceItemOneTwoThree;57.14
418;preferenceItemOne;14.29
419;preferenceItemOneTwoThree;40
419;preferenceItemOne;20
420;preferenceItemOneTwoThree;50
420;preferenceItemOne;12.5
421;preferenceItemOneTwoThree;27.27
421;preferenceItemOne;9.09
422;preferenceItemOneTwoThree;70
422;preferenceItemOne;60
423;preferenceItemOneTwoThree;56.25
423;preferenceItemOne;18.75
424;preferenceItemOneTwoThree;66.67
424;preferenceItemOne;0
425;preferenceItemOneTwoThree;33.33
425;preferenceItemOne;11.11
426;preferenceItemOneTwoThree;33.33
426;preferenceItemOne;11.11
427;preferenceItemOneTwoThree;50
427;preferenceItemOne;33.33
428;preferenceItemOneTwoThree;83.33
428;preferenceItemOne;41.67
429;preferenceItemOneTwoThree;25
429;preferenceItemOne;0
430;preferenceItemOneTwoThree;42.86
430;preferenceItemOne;14.29
431;preferenceItemOneTwoThree;50
431;preferenceItemOne;41.67
432;preferenceItemOneTwoThree;41.67
432;preferenceItemOne;8.33
433;preferenceItemOneTwoThree;50
433;preferenceItemOne;40
434;preferenceItemOneTwoThree;60
434;preferenceItemOne;40
435;preferenceItemOneTwoThree;62.5
435;preferenceItemOne;25
436;preferenceItemOneTwoThree;33.33
436;preferenceItemOne;16.67
437;preferenceItemOneTwoThree;50
437;preferenceItemOne;20
438;preferenceItemOneTwoThree;50
438;preferenceItemOne;16.67
439;preferenceItemOneTwoThree;77.78
439;preferenceItemOne;33.33
440;preferenceItemOneTwoThree;50
440;preferenceItemOne;33.33
441;preferenceItemOneTwoThree;23.08
441;preferenceItemOne;15.38
442;preferenceItemOneTwoThree;57.14
442;preferenceItemOne;0
443;preferenceItemOneTwoThree;33.33
443;preferenceItemOne;11.11
444;preferenceItemOneTwoThree;70
444;preferenceItemOne;40
445;preferenceItemOneTwoThree;42.86
445;preferenceItemOne;28.57
446;preferenceItemOneTwoThree;66.67
446;preferenceItemOne;33.33
447;preferenceItemOneTwoThree;44.44
447;preferenceItemOne;11.11
448;preferenceItemOneTwoThree;25
448;preferenceItemOne;12.5
449;preferenceItemOneTwoThree;57.14
449;preferenceItemOne;42.86
450;preferenceItemOneTwoThree;42.86
450;preferenceItemOne;14.29
451;preferenceItemOneTwoThree;71.43
451;preferenceItemOne;28.57
452;preferenceItemOneTwoThree;66.67
452;preferenceItemOne;66.67
453;preferenceItemOneTwoThree;87.5
453;preferenceItemOne;37.5
454;preferenceItemOneTwoThree;50
454;preferenceItemOne;16.67
455;preferenceItemOneTwoThree;37.5
455;preferenceItemOne;12.5
456;preferenceItemOneTwoThree;50
456;preferenceItemOne;37.5
457;preferenceItemOneTwoThree;50
457;preferenceItemOne;33.33
458;preferenceItemOneTwoThree;80
458;preferenceItemOne;20
459;preferenceItemOneTwoThree;50
459;preferenceItemOne;16.67
460;preferenceItemOneTwoThree;33.33
460;preferenceItemOne;33.33
461;preferenceItemOneTwoThree;40
461;preferenceItemOne;20
462;preferenceItemOneTwoThree;66.67
462;preferenceItemOne;44.44
463;preferenceItemOneTwoThree;58.33
463;preferenceItemOne;25
464;preferenceItemOneTwoThree;50
464;preferenceItemOne;12.5
465;preferenceItemOneTwoThree;54.55
465;preferenceItemOne;27.27
466;preferenceItemOneTwoThree;37.5
466;preferenceItemOne;25
467;preferenceItemOneTwoThree;33.33
467;preferenceItemOne;8.33
468;preferenceItemOneTwoThree;90.91
468;preferenceItemOne;81.82
469;preferenceItemOneTwoThree;80
469;preferenceItemOne;40
470;preferenceItemOneTwoThree;38.46
470;preferenceItemOne;11.54
471;preferenceItemOneTwoThree;35.29
471;preferenceItemOne;11.76
472;preferenceItemOneTwoThree;75
472;preferenceItemOne;29.17
473;preferenceItemOneTwoThree;48.15
473;preferenceItemOne;40.74
474;preferenceItemOneTwoThree;54.55
474;preferenceItemOne;27.27
475;preferenceItemOneTwoThree;90
475;preferenceItemOne;80
476;preferenceItemOneTwoThree;53.57
476;preferenceItemOne;28.57
477;preferenceItemOneTwoThree;65.22
477;preferenceItemOne;39.13
478;preferenceItemOneTwoThree;46.15
478;preferenceItemOne;15.38
479;preferenceItemOneTwoThree;47.37
479;preferenceItemOne;18.42
480;preferenceItemOneTwoThree;70
480;preferenceItemOne;40
481;preferenceItemOneTwoThree;23.33
481;preferenceItemOne;10
482;preferenceItemOneTwoThree;51.11
482;preferenceItemOne;13.33
483;preferenceItemOneTwoThree;54.41
483;preferenceItemOne;41.18
484;preferenceItemOneTwoThree;66.67
484;preferenceItemOne;50
485;preferenceItemOneTwoThree;57.75
485;preferenceItemOne;29.58
486;preferenceItemOneTwoThree;62.07
486;preferenceItemOne;22.41
487;preferenceItemOneTwoThree;55.38
487;preferenceItemOne;32.31
488;preferenceItemOneTwoThree;50.72
488;preferenceItemOne;17.39
489;preferenceItemOneTwoThree;47.22
489;preferenceItemOne;23.61
490;preferenceItemOneTwoThree;23.53
490;preferenceItemOne;17.65
491;preferenceItemOneTwoThree;42.11
491;preferenceItemOne;26.32
492;preferenceItemOneTwoThree;66.67
492;preferenceItemOne;33.33
493;preferenceItemOneTwoThree;58.33
493;preferenceItemOne;33.33
494;preferenceItemOneTwoThree;76.92
494;preferenceItemOne;61.54
495;preferenceItemOneTwoThree;38.89
495;preferenceItemOne;16.67
496;preferenceItemOneTwoThree;60
496;preferenceItemOne;53.33
497;preferenceItemOneTwoThree;71.43
497;preferenceItemOne;7.14
498;preferenceItemOneTwoThree;34.43
498;preferenceItemOne;17.21
499;preferenceItemOneTwoThree;46.88
499;preferenceItemOne;20.31
500;preferenceItemOneTwoThree;58.7
500;preferenceItemOne;30.43
501;preferenceItemOneTwoThree;47.37
501;preferenceItemOne;39.47
502;preferenceItemOneTwoThree;65.52
502;preferenceItemOne;31.03
503;preferenceItemOneTwoThree;46.15
503;preferenceItemOne;21.54
504;preferenceItemOneTwoThree;56.25
504;preferenceItemOne;37.5
505;preferenceItemOneTwoThree;43.1
505;preferenceItemOne;13.79
506;preferenceItemOneTwoThree;47.62
506;preferenceItemOne;28.57
507;preferenceItemOneTwoThree;38.04
507;preferenceItemOne;14.13
508;preferenceItemOneTwoThree;45.83
508;preferenceItemOne;16.67
509;preferenceItemOneTwoThree;56.25
509;preferenceItemOne;43.75
510;preferenceItemOneTwoThree;46.67
510;preferenceItemOne;26.67
511;preferenceItemOneTwoThree;48.48
511;preferenceItemOne;27.27
512;preferenceItemOneTwoThree;66.67
512;preferenceItemOne;35.19
513;preferenceItemOneTwoThree;57.14
513;preferenceItemOne;47.62
514;preferenceItemOneTwoThree;71.79
514;preferenceItemOne;38.46
515;preferenceItemOneTwoThree;50.7
515;preferenceItemOne;11.27
516;preferenceItemOneTwoThree;51.43
516;preferenceItemOne;28.57
517;preferenceItemOneTwoThree;45.65
517;preferenceItemOne;19.57
518;preferenceItemOneTwoThree;41.94
518;preferenceItemOne;29.03
519;preferenceItemOneTwoThree;67.74
519;preferenceItemOne;35.48
520;preferenceItemOneTwoThree;52.54
520;preferenceItemOne;13.56
521;preferenceItemOneTwoThree;35.19
521;preferenceItemOne;12.96
522;preferenceItemOneTwoThree;35
522;preferenceItemOne;15
523;preferenceItemOneTwoThree;45.45
523;preferenceItemOne;18.18
524;preferenceItemOneTwoThree;32.69
524;preferenceItemOne;7.69
525;preferenceItemOneTwoThree;50.94
525;preferenceItemOne;24.53
526;preferenceItemOneTwoThree;43.55
526;preferenceItemOne;16.13
527;preferenceItemOneTwoThree;50.67
527;preferenceItemOne;22.67
528;preferenceItemOneTwoThree;52.63
528;preferenceItemOne;18.42
529;preferenceItemOneTwoThree;65.71
529;preferenceItemOne;37.14
530;preferenceItemOneTwoThree;46.67
530;preferenceItemOne;15
531;preferenceItemOneTwoThree;41.67
531;preferenceItemOne;30.56
532;preferenceItemOneTwoThree;31.75
532;preferenceItemOne;7.94
533;preferenceItemOneTwoThree;36.59
533;preferenceItemOne;17.07
534;preferenceItemOneTwoThree;44.74
534;preferenceItemOne;21.05
535;preferenceItemOneTwoThree;54.35
535;preferenceItemOne;28.26
536;preferenceItemOneTwoThree;30.95
536;preferenceItemOne;9.52
537;preferenceItemOneTwoThree;52.17
537;preferenceItemOne;13.04
538;preferenceItemOneTwoThree;39.76
538;preferenceItemOne;13.25
539;preferenceItemOneTwoThree;35.29
539;preferenceItemOne;13.73
540;preferenceItemOneTwoThree;42.67
540;preferenceItemOne;10.67
541;preferenceItemOneTwoThree;50
541;preferenceItemOne;14.29
542;preferenceItemOneTwoThree;52.38
542;preferenceItemOne;11.9
543;preferenceItemOneTwoThree;45.83
543;preferenceItemOne;6.25
544;preferenceItemOneTwoThree;32.56
544;preferenceItemOne;6.98
545;preferenceItemOneTwoThree;43.1
545;preferenceItemOne;13.79
546;preferenceItemOneTwoThree;37.5
546;preferenceItemOne;12.5
547;preferenceItemOneTwoThree;27.82
547;preferenceItemOne;8.27
548;preferenceItemOneTwoThree;11.76
548;preferenceItemOne;0
549;preferenceItemOneTwoThree;50
549;preferenceItemOne;31.58
550;preferenceItemOneTwoThree;29.69
550;preferenceItemOne;12.5
551;preferenceItemOneTwoThree;40.68
551;preferenceItemOne;18.64
552;preferenceItemOneTwoThree;50
552;preferenceItemOne;23.33
553;preferenceItemOneTwoThree;36.84
553;preferenceItemOne;13.16
554;preferenceItemOneTwoThree;40
554;preferenceItemOne;25
555;preferenceItemOneTwoThree;20.59
555;preferenceItemOne;5.88
556;preferenceItemOneTwoThree;70
556;preferenceItemOne;50
557;preferenceItemOneTwoThree;33.33
557;preferenceItemOne;14.29
558;preferenceItemOneTwoThree;50
558;preferenceItemOne;21.43
559;preferenceItemOneTwoThree;39.13
559;preferenceItemOne;17.39
560;preferenceItemOneTwoThree;50
560;preferenceItemOne;15
561;preferenceItemOneTwoThree;33.33
561;preferenceItemOne;17.78
562;preferenceItemOneTwoThree;32.61
562;preferenceItemOne;15.22
563;preferenceItemOneTwoThree;57.58
563;preferenceItemOne;33.33
564;preferenceItemOneTwoThree;52.27
564;preferenceItemOne;27.27
565;preferenceItemOneTwoThree;51.43
565;preferenceItemOne;31.43
566;preferenceItemOneTwoThree;68.97
566;preferenceItemOne;44.83
567;preferenceItemOneTwoThree;27.27
567;preferenceItemOne;6.82
568;preferenceItemOneTwoThree;70.83
568;preferenceItemOne;41.67
569;preferenceItemOneTwoThree;36.36
569;preferenceItemOne;9.09
570;preferenceItemOneTwoThree;25.93
570;preferenceItemOne;14.81
571;preferenceItemOneTwoThree;40
571;preferenceItemOne;13.33
572;preferenceItemOneTwoThree;27.78
572;preferenceItemOne;16.67
573;preferenceItemOneTwoThree;65
573;preferenceItemOne;40
574;preferenceItemOneTwoThree;34.62
574;preferenceItemOne;19.23
575;preferenceItemOneTwoThree;60
575;preferenceItemOne;60
576;preferenceItemOneTwoThree;25.93
576;preferenceItemOne;7.41
577;preferenceItemOneTwoThree;71.43
577;preferenceItemOne;28.57
578;preferenceItemOneTwoThree;57.89
578;preferenceItemOne;31.58
579;preferenceItemOneTwoThree;35
579;preferenceItemOne;10
580;preferenceItemOneTwoThree;54.55
580;preferenceItemOne;27.27
581;preferenceItemOneTwoThree;70.27
581;preferenceItemOne;51.35
582;preferenceItemOneTwoThree;28
582;preferenceItemOne;4
583;preferenceItemOneTwoThree;44.44
583;preferenceItemOne;7.41
584;preferenceItemOneTwoThree;69.57
584;preferenceItemOne;34.78
585;preferenceItemOneTwoThree;50
585;preferenceItemOne;18.18
586;preferenceItemOneTwoThree;40
586;preferenceItemOne;15
587;preferenceItemOneTwoThree;76.92
587;preferenceItemOne;53.85
588;preferenceItemOneTwoThree;84.21
588;preferenceItemOne;57.89
589;preferenceItemOneTwoThree;55.56
589;preferenceItemOne;18.52
590;preferenceItemOneTwoThree;56.76
590;preferenceItemOne;24.32
591;preferenceItemOneTwoThree;57.58
591;preferenceItemOne;18.18
592;preferenceItemOneTwoThree;42.5
592;preferenceItemOne;22.5
593;preferenceItemOneTwoThree;31.82
593;preferenceItemOne;27.27
594;preferenceItemOneTwoThree;44.74
594;preferenceItemOne;21.05
595;preferenceItemOneTwoThree;43.9
595;preferenceItemOne;26.83
596;preferenceItemOneTwoThree;34.21
596;preferenceItemOne;13.16
597;preferenceItemOneTwoThree;40
597;preferenceItemOne;30
598;preferenceItemOneTwoThree;48.78
598;preferenceItemOne;17.07
599;preferenceItemOneTwoThree;45.31
599;preferenceItemOne;17.19
600;preferenceItemOneTwoThree;34.15
600;preferenceItemOne;7.32
601;preferenceItemOneTwoThree;36.36
601;preferenceItemOne;7.95
602;preferenceItemOneTwoThree;27.27
602;preferenceItemOne;6.82
603;preferenceItemOneTwoThree;41.94
603;preferenceItemOne;12.9
604;preferenceItemOneTwoThree;60
604;preferenceItemOne;31.11
605;preferenceItemOneTwoThree;26.24
605;preferenceItemOne;7.09
606;preferenceItemOneTwoThree;36.47
606;preferenceItemOne;10.59
607;preferenceItemOneTwoThree;32.48
607;preferenceItemOne;9.55
608;preferenceItemOneTwoThree;43.33
608;preferenceItemOne;23.33
609;preferenceItemOneTwoThree;47.22
609;preferenceItemOne;16.67
610;preferenceItemOneTwoThree;39.02
610;preferenceItemOne;7.32
611;preferenceItemOneTwoThree;40.74
611;preferenceItemOne;14.81
612;preferenceItemOneTwoThree;92.86
612;preferenceItemOne;50
613;preferenceItemOneTwoThree;29.63
613;preferenceItemOne;3.7
614;preferenceItemOneTwoThree;22.22
614;preferenceItemOne;7.78
615;preferenceItemOneTwoThree;30
615;preferenceItemOne;0
616;preferenceItemOneTwoThree;50
616;preferenceItemOne;16.67
617;preferenceItemOneTwoThree;50
617;preferenceItemOne;50
618;preferenceItemOneTwoThree;60
618;preferenceItemOne;20
619;preferenceItemOneTwoThree;44.44
619;preferenceItemOne;11.11
620;preferenceItemOneTwoThree;12.5
620;preferenceItemOne;6.25
621;preferenceItemOneTwoThree;16.67
621;preferenceItemOne;16.67
622;preferenceItemOneTwoThree;33.33
622;preferenceItemOne;0
623;preferenceItemOneTwoThree;50
623;preferenceItemOne;27.78
624;preferenceItemOneTwoThree;55
624;preferenceItemOne;10
625;preferenceItemOneTwoThree;18.18
625;preferenceItemOne;15.15
626;preferenceItemOneTwoThree;77.78
626;preferenceItemOne;22.22
627;preferenceItemOneTwoThree;33.33
627;preferenceItemOne;19.05
628;preferenceItemOneTwoThree;50
628;preferenceItemOne;25
629;preferenceItemOneTwoThree;36.36
629;preferenceItemOne;13.64
630;preferenceItemOneTwoThree;35.29
630;preferenceItemOne;23.53
631;preferenceItemOneTwoThree;35.71
631;preferenceItemOne;21.43
632;preferenceItemOneTwoThree;50
632;preferenceItemOne;8.33
633;preferenceItemOneTwoThree;38.1
633;preferenceItemOne;11.11
634;preferenceItemOneTwoThree;42.86
634;preferenceItemOne;14.29
635;preferenceItemOneTwoThree;50
635;preferenceItemOne;33.33
636;preferenceItemOneTwoThree;37.5
636;preferenceItemOne;18.75
637;preferenceItemOneTwoThree;34.85
637;preferenceItemOne;18.18
638;preferenceItemOneTwoThree;51.35
638;preferenceItemOne;24.32
639;preferenceItemOneTwoThree;30
639;preferenceItemOne;8.75
640;preferenceItemOneTwoThree;51.72
640;preferenceItemOne;13.79
641;preferenceItemOneTwoThree;51.61
641;preferenceItemOne;25.81
642;preferenceItemOneTwoThree;35.48
642;preferenceItemOne;9.68
643;preferenceItemOneTwoThree;32
643;preferenceItemOne;8
644;preferenceItemOneTwoThree;38.78
644;preferenceItemOne;10.2
645;preferenceItemOneTwoThree;47.62
645;preferenceItemOne;20.63
646;preferenceItemOneTwoThree;20.31
646;preferenceItemOne;9.38
647;preferenceItemOneTwoThree;66.67
647;preferenceItemOne;37.5
648;preferenceItemOneTwoThree;58.33
648;preferenceItemOne;31.67
649;preferenceItemOneTwoThree;53.06
649;preferenceItemOne;30.61
650;preferenceItemOneTwoThree;33.93
650;preferenceItemOne;10.71
651;preferenceItemOneTwoThree;50
651;preferenceItemOne;26.92
652;preferenceItemOneTwoThree;36.84
652;preferenceItemOne;8.77
653;preferenceItemOneTwoThree;28.85
653;preferenceItemOne;21.15
654;preferenceItemOneTwoThree;29.09
654;preferenceItemOne;9.09
655;preferenceItemOneTwoThree;47.5
655;preferenceItemOne;22.5
656;preferenceItemOneTwoThree;46.15
656;preferenceItemOne;28.21
657;preferenceItemOneTwoThree;57.89
657;preferenceItemOne;42.11
658;preferenceItemOneTwoThree;57.14
658;preferenceItemOne;28.57
659;preferenceItemOneTwoThree;29.17
659;preferenceItemOne;4.17
660;preferenceItemOneTwoThree;35
660;preferenceItemOne;15
661;preferenceItemOneTwoThree;55.56
661;preferenceItemOne;18.52
662;preferenceItemOneTwoThree;50
662;preferenceItemOne;23.33
663;preferenceItemOneTwoThree;42.86
663;preferenceItemOne;28.57
664;preferenceItemOneTwoThree;47.22
664;preferenceItemOne;16.67
665;preferenceItemOneTwoThree;35.48
665;preferenceItemOne;9.68
666;preferenceItemOneTwoThree;22.99
666;preferenceItemOne;5.75
667;preferenceItemOneTwoThree;50
667;preferenceItemOne;21.43
668;preferenceItemOneTwoThree;42.5
668;preferenceItemOne;10
669;preferenceItemOneTwoThree;62.5
669;preferenceItemOne;31.25
670;preferenceItemOneTwoThree;24
670;preferenceItemOne;6
671;preferenceItemOneTwoThree;28.07
671;preferenceItemOne;12.28
672;preferenceItemOneTwoThree;42.37
672;preferenceItemOne;18.64
673;preferenceItemOneTwoThree;52.83
673;preferenceItemOne;18.87
674;preferenceItemOneTwoThree;50
674;preferenceItemOne;21.88
675;preferenceItemOneTwoThree;55.56
675;preferenceItemOne;33.33
676;preferenceItemOneTwoThree;34.52
676;preferenceItemOne;7.14
677;preferenceItemOneTwoThree;71.05
677;preferenceItemOne;50
678;preferenceItemOneTwoThree;53.66
678;preferenceItemOne;24.39
679;preferenceItemOneTwoThree;69.57
679;preferenceItemOne;43.48
680;preferenceItemOneTwoThree;67.74
680;preferenceItemOne;48.39
681;preferenceItemOneTwoThree;33.33
681;preferenceItemOne;15.56
682;preferenceItemOneTwoThree;53.33
682;preferenceItemOne;20
683;preferenceItemOneTwoThree;33.33
683;preferenceItemOne;22.22
684;preferenceItemOneTwoThree;36.36
684;preferenceItemOne;9.09
685;preferenceItemOneTwoThree;50
685;preferenceItemOne;16.67
686;preferenceItemOneTwoThree;7.69
686;preferenceItemOne;0
687;preferenceItemOneTwoThree;75
687;preferenceItemOne;25
688;preferenceItemOneTwoThree;44.44
688;preferenceItemOne;0
689;preferenceItemOneTwoThree;50
689;preferenceItemOne;16.67
690;preferenceItemOneTwoThree;9.09
690;preferenceItemOne;9.09
691;preferenceItemOneTwoThree;33.33
691;preferenceItemOne;0
692;preferenceItemOneTwoThree;66.67
692;preferenceItemOne;33.33
693;preferenceItemOneTwoThree;33.33
693;preferenceItemOne;33.33
694;preferenceItemOneTwoThree;66.67
694;preferenceItemOne;55.56
695;preferenceItemOneTwoThree;36.36
695;preferenceItemOne;9.09
696;preferenceItemOneTwoThree;37.5
696;preferenceItemOne;25
697;preferenceItemOneTwoThree;57.14
697;preferenceItemOne;42.86
698;preferenceItemOneTwoThree;44.44
